year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,2,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",372,68,26.28,2.01,11.99,0.41,27.31,31,0,3619,1341,243,495,33,1507
2017,2,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",772,233,64.45,10.77,94.43,0,63.35,18,6,11440,3413,652,3660,0,3715
2017,2,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3577,661,158.07,18.86,212.03,0,272.03,152,10,46089,14670,1500,10527,0,19392
2017,2,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3966,586,148.58,45.31,208.74,0.07,183.3,106,17,38440,12778,3398,9404,2,12858
2017,2,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",460,138,48.4,10.47,39.53,0,39.6,11,0,5949,1788,589,1427,0,2145
2017,2,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",333,69,24.3,2.36,17.35,0.18,24.8,9,0,3436,1310,206,654,6,1260
2017,2,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",343,106,32.59,3.05,34.6,0,35.76,9,1,6097,1590,449,1524,0,2534
2017,2,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",160,33,12.54,2.23,4.4,0,13.82,27,0,1751,765,100,299,0,587
2017,3,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1169,152,42.54,1.38,64.64,0.16,43.28,18,5,8398,2688,32,2905,6,2767
2017,3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2722,518,138.75,15.48,225.41,0.76,137.61,31,3,27546,10174,1629,6645,50,9048
2017,3,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13372,2126,474.38,40.65,705.57,4.16,901.23,312,47,138834,44319,3597,24059,119,66740
2017,3,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",897,221,54.41,9.29,97.86,0,59.43,13,4,11870,2491,586,5416,0,3377
2017,3,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",411,75,31.84,4.79,12.98,0,25.4,5,0,4239,1806,291,646,0,1496
2017,3,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4127,737,181.45,11.92,280.28,0.31,263.04,73,3,49701,13449,829,14522,10,20891
2017,3,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4391,636,137.81,23.01,250.43,0.5,224.24,58,20,36451,9278,1507,10983,8,14675
2017,3,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",866,193,55.15,7.79,81.31,0,48.76,8,0,8273,2785,533,2371,0,2584
2017,3,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",417,86,38.46,4.92,21.22,1,20.4,6,0,4070,1954,329,919,20,848
2017,3,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",380,82,28.66,2.44,24.59,0,26.31,5,0,3853,1112,159,911,0,1671
2017,3,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",176,33,15.74,1.56,6.54,0,9.16,6,1,1499,686,67,292,0,454
2017,3,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",509,112,30.31,7.7,38.96,0,35.02,6,0,5142,1498,642,1295,0,1707
2017,4,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1102,205,52.51,2.73,103.75,0,46,1,9,12827,3397,145,5403,0,3882
2017,4,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2636,499,136.66,9.48,213.76,0,139.11,6,11,27797,10580,437,6719,0,10061
2017,4,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12736,1980,393.6,58.5,710.44,0.46,817,55,89,136353,43897,4861,27005,18,60572
2017,4,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",874,169,40.18,3.29,75.51,0,50.03,5,0,9685,2040,108,4758,0,2779
2017,4,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",398,74,39.42,1.23,15.73,0,17.62,2,1,3557,1941,46,623,0,947
2017,4,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3838,728,131.1,16.05,381.97,0.02,198.86,6,19,45760,12845,932,16907,4,15072
2017,4,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4037,501,121.42,15.3,201.03,1,162.25,4,5,26621,9120,1024,6290,51,10136
2017,4,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",338,54,25.8,1.03,11.1,0,16.07,1,1,2866,1132,39,411,0,1284
2017,4,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",326,43,26.75,0.82,5.66,0,9.78,1,1,2003,1241,34,227,0,501
2017,4,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",806,148,46.11,7.19,55.6,0,39.11,0,2,6913,2322,317,1828,0,2446
2017,4,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",492,82,31.21,3.62,19.49,0,27.67,2,0,3800,1515,101,689,0,1495
2017,4,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",172,27,11.67,1.11,7.57,0,6.66,1,0,1419,810,19,233,0,357
2017,5,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2779,551,135.7,22.44,215.53,0.37,176.97,25,5,30065,7661,2122,7600,18,12664
2017,5,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13409,2315,543.34,139.68,666.75,1.55,963.68,405,103,179706,46024,20775,44067,57,68783
2017,5,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4116,1039,207.06,35.05,487.43,0.02,309.44,115,72,60707,13920,3580,22873,4,20330
2017,5,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",827,171,65.52,7.55,50.35,0,47.58,10,2,8287,3184,624,1638,0,2841
2017,5,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1181,280,59.06,13.25,155.12,0,52.57,10,10,19574,7950,912,7254,0,3458
2017,5,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4149,579,175.41,16.91,180.33,0,206.35,32,29,37700,12205,1796,7610,0,16089
2017,5,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",468,99,39.29,7.93,20.2,0,31.58,6,1,6035,1769,1045,896,0,2325
2017,5,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",896,279,64.74,6.82,143.46,0.39,63.58,14,0,14882,3474,786,6083,15,4524
2017,5,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",382,100,35.34,5.8,33.08,0,25.78,14,2,5376,1348,591,1876,0,1561
2017,5,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",366,82,35.98,4.84,21.49,0,19.69,8,3,4965,1855,417,1270,0,1423
2017,5,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",405,86,39.71,3.65,10.33,0,32.32,12,1,4378,1825,194,356,0,2003
2017,5,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",180,46,18.04,2.62,16,0,9.34,7,1,2194,720,242,565,0,667
2017,6,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1273,290,62.98,13.15,143.37,0,70.5,12,6,20381,5980,1049,8059,0,5293
2017,6,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2785,807,162.45,37.98,360.23,0.04,246.29,22,4,49450,13705,2697,13301,3,19744
2017,6,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13503,3818,700.18,192,1074.92,1.9,1849,141,68,282186,66342,16860,50737,66,148181
2017,6,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4044,749,176.45,30.96,249.5,0,292.1,22,49,54157,19561,2207,10091,0,22298
2017,6,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",923,395,82.67,13.65,201.59,0,97.08,6,1,23521,4934,1104,9874,0,7609
2017,6,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",404,136,36.57,13.31,32.96,0,53.16,4,4,7554,1805,839,1365,0,3545
2017,6,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4185,1445,240.03,42.84,679.61,0,482.52,99,56,96989,14767,5293,38720,0,38209
2017,6,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",398,142,37.75,13.47,38.91,0,51.87,2,5,9537,2220,1235,1850,0,4232
2017,6,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",804,248,74.22,11.97,77.6,0.02,84.2,4,1,14416,4724,1199,2964,1,5528
2017,6,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",384,143,37.67,10.62,47.98,0,46.73,5,0,7706,2018,1012,1646,0,3030
2017,6,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",401,148,31.53,10.97,57.51,0,48,2,4,9412,1320,1017,3209,0,3866
2017,6,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",179,60,21.13,5.04,10.3,0,23.53,1,0,4246,1428,358,441,0,2019
2017,7,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1351,349,70.53,12.37,191.68,0,74.43,27,15,24039,4506,1530,12854,0,5149
2017,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2878,662,181.71,27.64,243.76,0.83,208.05,11,5,43150,14251,2709,10455,20,15715
2017,7,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13969,3180,602.09,123.73,970.98,2.44,1480.75,231,77,217757,56851,13875,42845,69,104117
2017,7,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4046,999,231.96,34.83,370.77,2.71,358.73,19,41,61782,15756,3378,14290,101,28257
2017,7,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",975,324,70.01,6.19,149.14,0,98.67,5,1,17624,3587,461,6598,0,6978
2017,7,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",417,117,41.1,8.3,19.74,0,47.86,5,2,6533,2087,809,941,0,2696
2017,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4360,1035,220.94,42.26,356.81,1.37,413.62,53,2,60581,15520,4184,15841,37,24999
2017,7,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",274,89,31.45,2.58,25.57,0,29.4,1,1,4724,1600,281,898,0,1945
2017,7,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",422,150,47.98,6.28,53.58,0,42.17,3,3,7232,2276,501,1961,0,2494
2017,7,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",424,118,34.03,8.63,37.99,0,37.35,4,2,6584,1834,657,1661,0,2432
2017,7,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",831,199,74.2,6.17,39.73,0.32,78.58,6,3,10657,4192,486,1453,7,4519
2017,7,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",483,117,45.84,4.67,24.08,0,42.4,5,6,5658,2399,228,860,0,2171
2017,8,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",975,307,88.76,16.74,116.16,0.2,85.13,6,1,17341,4909,2336,4915,7,5174
2017,8,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3886,745,194.64,27.76,257.26,0.04,265.29,14,23,44456,13266,1973,9493,2,19722
2017,8,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13717,2924,631.23,109.46,854.91,1.32,1327.07,199,120,202866,56208,11478,34343,40,100797
2017,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2797,691,184.47,33.12,239.93,0.48,233,12,7,45628,15846,3556,8952,9,17265
2017,8,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1344,282,82.52,11.33,135.82,0,52.33,3,1,16562,5973,649,6478,0,3462
2017,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4194,1447,220.34,33.53,690.7,0.76,501.68,27,19,93401,17521,2755,36644,40,36441
2017,8,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",419,110,39.92,7.83,34.35,0,27.91,6,1,5609,2023,394,1278,0,1914
2017,8,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",275,84,34.42,3.25,17.37,0,28.96,4,0,4547,1740,263,719,0,1825
2017,8,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",835,218,70.96,13.67,52.81,1.09,79.46,6,1,14043,4591,1549,2041,21,5841
2017,8,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",486,126,41.89,5.76,43.92,0,34.43,4,1,5592,2022,527,1373,0,1670
2017,8,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",395,99,41.31,8.08,19.93,0,29.67,5,5,4963,1797,763,750,0,1653
2017,8,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",390,109,40.47,7.97,30.87,0,29.68,8,5,6142,1909,533,1716,0,1984
2017,9,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1258,239,79.1,2.51,117.49,2.21,37.69,4,4,14398,6676,176,5165,175,2206
2017,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2588,347,122.45,5.4,117.55,0,101.59,13,1,18645,7434,169,3927,0,7115
2017,9,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13218,2193,417.41,44.01,814.23,1.86,915.49,25,14,129903,40931,2723,27195,84,58970
2017,9,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",944,241,49.02,1.97,132.27,0,57.74,9,1,11930,2411,98,5148,0,4273
2017,9,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",352,99,42.17,1,33.89,0,21.94,0,0,4424,2206,16,1035,0,1167
2017,9,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3902,934,140.68,7.44,530.12,0.1,255.65,120,17,59407,9120,917,31999,10,17361
2017,9,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3371,413,148.04,4.13,169.49,0,91.34,8,13,22753,11497,227,5157,0,5872
2017,9,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",827,168,69.08,1.46,60.71,0,36.76,3,1,8676,3389,92,2721,0,2474
2017,9,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",467,84,32.99,0.63,30.12,0,20.26,2,2,4415,2109,33,1035,0,1238
2017,9,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",408,83,30.67,3.05,35.5,0,13.77,2,3,5674,1286,204,2671,0,1513
2017,9,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",330,45,25.64,1,6.47,0,11.88,0,3,1915,1112,23,262,0,518
2017,9,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",338,47,19.89,0,17.21,0,9.9,3,1,1839,803,0,500,0,536
2017,10,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1293,233,63.33,0.69,117.86,0,51.12,4,6,11770,3508,64,5207,0,2991
2017,10,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2695,401,128.57,15.93,112.75,4.54,139.21,6,6,23523,8222,1691,4299,228,9083
2017,10,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13310,2929,555.62,85.27,1073.13,1.79,1213.2,152,64,207040,55348,7329,57265,49,87049
2017,10,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",971,284,66.23,7.16,131.3,1,78.31,3,4,15932,3499,364,6514,101,5454
2017,10,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",363,87,43.88,2.85,18.56,0,21.72,3,2,5032,2141,272,1093,0,1526
2017,10,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4419,1626,158.35,14.84,1073.66,0.21,378.94,49,4,96666,10221,1282,60924,12,24227
2017,10,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",854,186,68.07,9.02,61.96,0.69,46.27,2,1,9308,3586,861,1922,105,2834
2017,10,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",437,108,42.16,5.4,20.32,0,40.12,6,1,5973,1991,613,703,0,2666
2017,10,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",518,112,40.38,2.96,27.82,0,40.84,3,1,5533,1973,213,933,0,2414
2017,10,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",421,86,37.4,1.84,23.42,0,23.33,5,2,5271,1849,287,1634,0,1501
2017,10,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3609,428,138.59,7.6,140.72,1.88,139.22,6,3,24720,9038,504,4660,203,10315
2017,10,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",360,58,16.74,2.09,16.49,0.85,21.83,3,1,3073,881,72,697,23,1400
2017,11,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1277,208,59.81,7.39,83.94,0,56.86,3,0,12146,3860,1226,2953,0,4107
2017,11,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2580,484,139.21,17.27,184.15,1,142.38,6,4,25351,9010,839,6011,17,9474
2017,11,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12050,2427,559.84,55.11,710.89,2.7,1098.47,98,47,168401,57483,5147,28911,165,76695
2017,11,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",899,305,73.6,5.55,164.14,0,61.71,3,1,15922,3411,440,8419,0,3652
2017,11,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",363,84,34.79,2.83,13.82,0,32.56,2,0,4788,1825,205,342,0,2416
2017,11,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4136,691,164.84,9.95,196.86,0.94,318.41,31,3,36793,11685,921,6716,15,17456
2017,11,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",415,88,31.01,2.83,24.11,0,30.06,4,1,5071,1613,254,1052,0,2152
2017,11,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",818,203,64.57,6.35,61.64,0.96,69.49,2,2,10209,3441,316,2039,23,4390
2017,11,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3849,732,207.31,12.21,330.27,0.29,181.93,9,4,40934,15649,449,10427,8,14401
2017,11,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",513,92,37.9,5.81,21.95,0,26.33,1,2,4728,1676,643,707,0,1702
2017,11,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",405,105,36.31,4.52,20.87,0,43.3,3,1,5277,1471,212,874,0,2720
2017,11,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",338,51,15.56,4.06,8.02,0,23.36,1,1,2589,712,166,194,0,1517
2017,12,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1313,351,76.55,2.92,177.24,0.82,93.47,1,0,17733,4545,90,6921,45,6132
2017,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2741,788,221.99,8.5,342.39,0.93,214.19,14,4,46366,17395,454,12084,20,16413
2017,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12878,2978,683.62,35.16,813.5,2.65,1443.07,154,38,205001,75746,3719,24982,75,100479
2017,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",917,445,64.98,3.68,298.87,0,77.47,15,8,29908,3501,241,19678,0,6488
2017,12,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",391,115,57.77,0.04,15.97,0,41.22,3,1,6152,3187,1,446,0,2518
2017,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4258,761,193.9,7.82,200.22,0.41,358.65,25,4,40467,10591,406,5868,18,23584
2017,12,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",477,153,55.7,2.04,37.92,0,57.34,3,0,6659,2569,37,1288,0,2765
2017,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4258,959,294.53,6.14,364.32,0.67,293.33,8,9,51591,18844,195,11777,17,20758
2017,12,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",804,253,76.1,1.89,85.88,1,88.14,5,0,12909,3370,123,3963,18,5435
2017,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",549,119,45.1,1.18,25.04,0,47.69,1,0,5249,2027,47,752,0,2423
2017,12,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",350,39,18.64,0.12,8.67,0,11.57,0,0,1692,755,12,294,0,631
2017,12,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",450,126,47.48,0,34.17,0,44.35,5,1,6290,2265,0,1245,0,2780
2018,1,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1369,322,73.31,8.44,136.78,0,103.47,86,3,20055,5273,999,6358,0,7425
2018,1,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2633,445,157.17,25.21,107.82,1.36,153.43,41,4,25261,10914,1460,3293,42,9552
2018,1,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12466,2463,645.29,64.66,765.92,4.14,982.99,203,6,167313,66714,5055,24137,123,71284
2018,1,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",876,200,59.98,10.44,73.98,0.14,55.46,15,0,11993,3108,761,3394,21,4709
2018,1,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",397,87,42.03,0.12,18.07,0,26.78,1,1,4666,2481,8,625,0,1552
2018,1,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",889,157,58.3,10.69,29.87,1,57.14,7,1,9667,3807,749,1214,61,3836
2018,1,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",510,110,38.03,11.25,32.56,0.1,28.06,6,0,5829,2217,577,1326,15,1694
2018,1,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4330,1002,261.12,36.55,392.4,2.83,309.09,87,17,56189,16768,2786,13782,202,22651
2018,1,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3904,862,208.77,16.39,324.08,1.31,311.44,107,2,49201,13215,1272,12644,46,22024
2018,1,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",480,126,52.57,4.28,32.25,0.48,36.43,0,1,6185,2446,389,1144,10,2196
2018,1,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",447,98,40.19,1.12,20.57,0,36.12,3,0,5216,2118,79,788,0,2231
2018,1,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",409,64,27.02,6.53,10.38,0,20.07,13,1,3176,1310,497,332,0,1037
2018,2,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1225,258,70.19,7.58,98.27,0.63,81.33,95,4,20062,5883,708,5852,15,7604
2018,2,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2385,519,141.09,45.29,198.78,1.58,132.25,82,7,40564,15399,3997,8179,154,12835
2018,2,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11197,1857,459.67,93.82,686.11,2.1,615.3,914,15,136489,45816,10408,30432,60,49773
2018,2,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",789,206,60.01,18.95,96.5,0,30.53,38,0,12411,4135,1240,4800,0,2236
2018,2,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",358,58,28.22,3.9,16.49,0,9.39,20,1,3763,1357,825,988,0,593
2018,2,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",452,81,27.58,8.24,26.45,0.2,18.52,20,1,4628,1196,950,1252,7,1223
2018,2,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3906,812,223.42,54.36,337.37,1.29,195.56,110,16,48069,16438,4309,12110,62,15150
2018,2,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",363,46,13.15,5.39,15.49,0,11.97,28,1,2394,500,565,688,0,641
2018,2,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3586,784,176.95,32.76,295.05,0,279.23,200,14,46915,12161,3834,10577,0,20343
2018,2,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",442,116,31.53,11.34,50.62,0,22.51,19,1,5783,1303,1267,2058,0,1155
2018,2,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",787,150,43.66,17.63,51.68,0,37.03,28,0,8261,2201,1402,2267,0,2391
2018,2,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",394,71,36.54,1.99,18.7,0,13.77,19,0,4272,2327,402,908,0,635
2018,3,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1358,353,69.2,3.44,195.21,0,85.15,69,10,23412,4694,606,9525,0,8587
2018,3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2815,627,184.44,16.42,257.79,1.44,166.91,46,8,42238,16585,1343,9544,36,14730
2018,3,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12700,2271,629.34,35.45,662.45,0.72,943.05,511,13,148334,55859,4119,22446,20,65890
2018,3,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",902,172,71.1,5.85,43.52,0,51.54,23,1,10636,4640,522,1678,0,3796
2018,3,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",497,117,57.82,0.98,28.15,0,30.04,15,0,5678,3121,63,756,0,1738
2018,3,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",889,168,65.55,2.98,42.7,1,55.76,19,1,9746,3673,183,1833,37,4020
2018,3,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4312,869,216.3,13.73,299.75,1.04,338.18,110,4,54991,15463,1267,13146,25,25090
2018,3,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4466,920,283.86,18.26,327.06,1,289.82,73,2,56593,22082,2385,10376,19,21731
2018,3,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",538,118,44.88,2.09,29.35,1.35,40.32,8,0,6151,2661,260,1046,36,2148
2018,3,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",425,111,50.01,0,24.71,0,36.28,12,1,5955,2799,0,689,0,2467
